Minute,Open,High,Low,Close
2020-04-19 06:44:00,7166.49,7167.25,7160.29,7162.79
2020-04-19 06:45:00,7162.09,7162.32,7154.9,7154.9
2020-04-19 06:46:00,7155.0,7158.95,7155.0,7156.35
2020-04-19 06:47:00,7156.14,7160.81,7154.59,7159.1
2020-04-19 06:48:00,7158.59,7158.59,7157.76,7157.77
2020-04-19 06:49:00,7157.77,7157.77,7151.14,7153.81
2020-04-19 06:50:00,7153.03,7154.0,7151.74,7151.74
2020-04-19 06:51:00,7153.21,7154.65,7150.01,7152.03
2020-04-19 06:52:00,7153.6,7153.6,7152.0,7152.68
2020-04-19 06:53:00,7153.34,7155.18,7153.34,7154.0
2020-04-19 06:54:00,7154.0,7156.89,7153.99,7156.89
2020-04-19 06:55:00,7156.88,7163.3,7155.28,7163.3
2020-04-19 06:56:00,7161.81,7167.12,7161.74,7166.0
2020-04-19 06:57:00,7166.01,7166.01,7160.47,7161.98
2020-04-19 06:58:00,7161.98,7163.43,7161.57,7163.43
2020-04-19 06:59:00,7163.43,7164.38,7162.63,7163.93
2020-04-19 07:00:00,7162.96,7163.72,7154.01,7154.19
2020-04-19 07:01:00,7154.0,7154.02,7152.49,7153.55
2020-04-19 07:02:00,7153.59,7159.5,7153.59,7159.41
2020-04-19 07:03:00,7159.5,7159.81,7158.08,7158.73
2020-04-19 07:04:00,7158.61,7159.93,7158.09,7159.93
2020-04-19 07:05:00,7159.92,7161.5,7159.92,7160.01
2020-04-19 07:06:00,7160.01,7160.01,7158.78,7158.78
2020-04-19 07:07:00,7156.21,7156.21,7154.08,7154.91
2020-04-19 07:08:00,7154.31,7160.04,7154.31,7159.16
2020-04-19 07:09:00,7159.16,7160.01,7156.37,7157.43
2020-04-19 07:10:00,7156.4,7159.63,7156.34,7159.63
2020-04-19 07:11:00,7160.1,7166.75,7160.09,7166.0
2020-04-19 07:12:00,7166.0,7166.68,7166.0,7166.01
2020-04-19 07:13:00,7166.01,7166.01,7166.0,7166.01
2020-04-19 07:14:00,7166.0,7166.01,7166.0,7166.01
2020-04-19 07:15:00,7166.0,7166.01,7162.01,7163.28
2020-04-19 07:16:00,7162.68,7167.92,7162.68,7167.55
2020-04-19 07:17:00,7167.87,7167.87,7164.9,7166.01
2020-04-19 07:18:00,7163.81,7165.26,7162.29,7162.79
2020-04-19 07:19:00,7163.76,7167.33,7162.57,7166.7
2020-04-19 07:20:00,7166.32,7167.87,7165.14,7165.75
2020-04-19 07:21:00,7164.45,7170.09,7164.45,7169.2
2020-04-19 07:22:00,7168.24,7171.41,7167.06,7167.06
2020-04-19 07:23:00,7167.06,7170.54,7165.83,7170.54
2020-04-19 07:24:00,7171.18,7172.15,7168.57,7171.53
2020-04-19 07:25:00,7172.62,7173.12,7168.44,7172.28
2020-04-19 07:26:00,7172.78,7173.17,7165.65,7167.66
2020-04-19 07:27:00,7168.8,7168.8,7167.66,7168.28
2020-04-19 07:28:00,7167.35,7167.63,7166.29,7167.58
2020-04-19 07:29:00,7167.95,7167.95,7162.0,7162.01
2020-04-19 07:30:00,7162.01,7162.01,7153.45,7154.98
2020-04-19 07:31:00,7155.95,7160.16,7155.95,7158.78
2020-04-19 07:32:00,7157.93,7159.36,7157.85,7158.33
2020-04-19 07:33:00,7156.4,7157.61,7156.4,7157.61
2020-04-19 07:34:00,7157.6,7157.95,7156.9,7157.95
2020-04-19 07:35:00,7157.95,7157.96,7157.95,7157.95
2020-04-19 07:36:00,7157.95,7157.95,7155.0,7155.57
2020-04-19 07:37:00,7155.57,7155.58,7145.0,7145.01
2020-04-19 07:38:00,7145.0,7148.53,7144.2,7144.39
2020-04-19 07:39:00,7144.39,7149.78,7133.18,7147.05
2020-04-19 07:40:00,7147.05,7153.19,7147.04,7153.19
2020-04-19 07:41:00,7149.68,7150.2,7148.13,7148.32
2020-04-19 07:42:00,7149.28,7149.28,7149.27,7149.28
2020-04-19 07:43:00,7149.28,7153.95,7149.27,7151.84
2020-04-19 07:44:00,7153.42,7154.07,7151.79,7152.16
2020-04-19 07:45:00,7151.8,7154.55,7151.79,7154.24
2020-04-19 07:46:00,7154.08,7154.2,7153.0,7154.13
2020-04-19 07:47:00,7154.13,7155.59,7153.25,7154.84
2020-04-19 07:48:00,7155.77,7155.77,7150.74,7154.62
2020-04-19 07:49:00,7155.25,7158.25,7154.93,7158.05
2020-04-19 07:50:00,7158.04,7159.33,7157.13,7158.76
2020-04-19 07:51:00,7158.0,7159.33,7158.0,7159.33
2020-04-19 07:52:00,7158.5,7159.32,7153.49,7155.27
2020-04-19 07:53:00,7155.27,7155.27,7155.26,7155.26
2020-04-19 07:54:00,7155.27,7162.42,7155.27,7159.19
2020-04-19 07:55:00,7157.98,7159.82,7157.08,7159.01
2020-04-19 07:56:00,7159.0,7159.72,7159.0,7159.55
2020-04-19 07:57:00,7159.01,7159.01,7152.81,7152.81
2020-04-19 07:58:00,7152.7,7155.11,7152.31,7153.4
2020-04-19 07:59:00,7153.39,7159.29,7153.39,7156.69
2020-04-19 08:00:00,7155.93,7156.69,7141.76,7143.91
2020-04-19 08:01:00,7143.72,7143.85,7141.57,7141.57
2020-04-19 08:02:00,7141.56,7141.56,7133.01,7141.25
2020-04-19 08:03:00,7140.97,7141.0,7140.07,7140.99
2020-04-19 08:04:00,7141.0,7141.0,7140.02,7141.0
2020-04-19 08:05:00,7140.99,7141.0,7140.63,7140.79
2020-04-19 08:06:00,7141.0,7148.38,7141.0,7148.35
2020-04-19 08:07:00,7144.68,7144.68,7140.0,7140.01
2020-04-19 08:08:00,7140.0,7141.05,7140.0,7140.01
2020-04-19 08:09:00,7140.0,7144.01,7140.0,7143.43
2020-04-19 08:10:00,7142.72,7143.05,7141.06,7141.07
2020-04-19 08:11:00,7141.07,7141.07,7140.0,7140.01
2020-04-19 08:12:00,7140.01,7140.71,7140.01,7140.37
2020-04-19 08:13:00,7140.33,7140.33,7140.0,7140.01
2020-04-19 08:14:00,7140.0,7140.0,7133.19,7133.2
2020-04-19 08:15:00,7133.21,7133.24,7131.59,7133.24
2020-04-19 08:16:00,7133.25,7137.71,7133.25,7136.69
2020-04-19 08:17:00,7136.7,7140.29,7136.69,7140.29
2020-04-19 08:18:00,7142.18,7149.27,7142.17,7147.31
2020-04-19 08:19:00,7145.33,7145.8,7144.61,7144.62
2020-04-19 08:20:00,7144.62,7147.06,7144.61,7146.85
2020-04-19 08:21:00,7145.52,7148.93,7145.52,7146.14
2020-04-19 08:22:00,7150.01,7150.68,7148.44,7150.68
2020-04-19 08:23:00,7150.92,7152.2,7150.92,7151.55
2020-04-19 08:24:00,7150.81,7150.81,7146.08,7147.23
2020-04-19 08:25:00,7146.7,7152.12,7146.69,7150.75
2020-04-19 08:26:00,7150.76,7159.3,7150.65,7159.3
2020-04-19 08:27:00,7159.23,7159.95,7155.67,7157.86
2020-04-19 08:28:00,7159.29,7159.99,7157.87,7158.99
2020-04-19 08:29:00,7159.99,7160.0,7157.87,7158.99
2020-04-19 08:30:00,7158.39,7162.25,7158.05,7158.63
2020-04-19 08:31:00,7159.6,7160.39,7152.86,7152.86
2020-04-19 08:32:00,7152.87,7152.87,7150.65,7150.65
2020-04-19 08:33:00,7150.65,7150.66,7148.54,7150.66
2020-04-19 08:34:00,7152.82,7152.87,7152.82,7152.86
2020-04-19 08:35:00,7152.87,7159.46,7152.87,7158.79
2020-04-19 08:36:00,7158.34,7161.75,7158.34,7161.74
2020-04-19 08:37:00,7161.42,7161.42,7158.33,7160.17
2020-04-19 08:38:00,7159.93,7160.28,7159.91,7159.99
2020-04-19 08:39:00,7159.99,7161.06,7159.98,7159.99
2020-04-19 08:40:00,7159.99,7161.27,7159.99,7161.04
2020-04-19 08:41:00,7162.19,7162.25,7161.8,7162.25
2020-04-19 08:42:00,7162.26,7162.26,7159.36,7159.73
2020-04-19 08:43:00,7159.16,7159.2,7159.15,7159.2
2020-04-19 08:44:00,7159.21,7159.28,7159.21,7159.28
2020-04-19 08:45:00,7159.3,7159.34,7155.51,7155.51
2020-04-19 08:46:00,7156.8,7156.86,7156.8,7156.86
2020-04-19 08:47:00,7156.86,7156.87,7156.85,7156.86
2020-04-19 08:48:00,7156.86,7156.92,7156.86,7156.92
2020-04-19 08:49:00,7156.93,7158.04,7156.92,7158.04
2020-04-19 08:50:00,7158.04,7158.09,7157.36,7158.08
2020-04-19 08:51:00,7158.1,7158.11,7158.06,7158.07
2020-04-19 08:52:00,7158.06,7158.07,7153.95,7153.95
2020-04-19 08:53:00,7153.96,7159.49,7153.94,7159.49
2020-04-19 08:54:00,7157.69,7158.22,7156.89,7156.9
2020-04-19 08:55:00,7156.9,7156.91,7153.33,7154.35
2020-04-19 08:56:00,7154.36,7154.38,7154.34,7154.35
2020-04-19 08:57:00,7154.34,7154.35,7154.34,7154.34
2020-04-19 08:58:00,7154.35,7154.35,7154.34,7154.35
2020-04-19 08:59:00,7154.35,7154.35,7154.34,7154.35
2020-04-19 09:00:00,7154.34,7154.35,7145.82,7145.82
2020-04-19 09:01:00,7145.82,7150.7,7145.81,7150.7
2020-04-19 09:02:00,7150.59,7150.6,7144.18,7145.65
2020-04-19 09:03:00,7145.42,7148.38,7145.42,7148.37
2020-04-19 09:04:00,7148.37,7148.37,7148.36,7148.36
2020-04-19 09:05:00,7148.36,7148.36,7143.86,7143.86
2020-04-19 09:06:00,7143.86,7149.74,7143.5,7149.74
2020-04-19 09:07:00,7150.59,7150.6,7149.73,7149.78
2020-04-19 09:08:00,7149.78,7149.78,7149.77,7149.77
2020-04-19 09:09:00,7149.78,7149.78,7149.77,7149.78
2020-04-19 09:10:00,7149.77,7149.78,7149.77,7149.78
2020-04-19 09:11:00,7149.78,7149.78,7145.19,7145.19
2020-04-19 09:12:00,7144.5,7147.16,7144.16,7145.34
2020-04-19 09:13:00,7145.34,7145.34,7145.27,7145.34
2020-04-19 09:14:00,7145.33,7145.34,7139.39,7143.76
2020-04-19 09:15:00,7143.75,7148.08,7142.72,7146.93
